-3.0 -2.85098575409663
-2.993993993993994 -3.035473284345349
-2.987987987987988 -2.79368142655778
-2.981981981981982 -2.5250730250595748
-2.975975975975976 -3.046221988392977
-2.96996996996997 -3.0402110570547243
-2.963963963963964 -2.4902001193117465
-2.957957957957958 -2.727727539212085
-2.951951951951952 -3.0927942677324376
-2.945945945945946 -2.7831779328701565
-2.93993993993994 -3.0789652477836786
-2.933933933933934 -3.073652860005011
-2.9279279279279278 -2.8553392464581178
-2.921921921921922 -3.4959059953192613
-2.915915915915916 -3.433391265669826
-2.90990990990991 -3.0785961686822017
-2.903903903903904 -3.207753240004231
-2.8978978978978978 -2.8036236981193157
-2.891891891891892 -3.1642991145482555
-2.885885885885886 -3.3095769962864736
-2.87987987987988 -2.440185249203414
-2.873873873873874 -2.9416067640198347
-2.8678678678678677 -2.8476094064614905
-2.861861861861862 -3.289286317725899
-2.855855855855856 -3.0191706732134107
-2.84984984984985 -2.8165730729368903
-2.843843843843844 -3.1891419170705344
-2.8378378378378377 -2.7251284323341363
-2.831831831831832 -3.0120234388074736
-2.825825825825826 -2.913333950763809
-2.81981981981982 -3.000331803488639
-2.813813813813814 -2.2581303584611323
-2.8078078078078077 -2.8118569752291878
-2.8018018018018016 -3.1191150804885717
-2.795795795795796 -2.549032322164839
-2.78978978978979 -3.1560428847810966
-2.7837837837837838 -2.721124705282357
-2.7777777777777777 -3.3656788149417105
-2.7717717717717716 -3.1702275864413005
-2.765765765765766 -2.706707395005029
-2.75975975975976 -2.538219785761137
-2.7537537537537538 -2.7023432693967626
-2.7477477477477477 -2.78244223246422
-2.7417417417417416 -2.832072850418528
-2.735735735735736 -3.1792923328459644
-2.72972972972973 -2.9456829922481425
-2.7237237237237237 -2.86191535501166
-2.7177177177177176 -2.400581049852043
-2.7117117117117115 -2.6086262248411733
-2.705705705705706 -3.2346177523145263
-2.6996996996997 -2.6024745088812615
-2.6936936936936937 -2.809218377818589
-2.6876876876876876 -2.8907642877794753
-2.6816816816816815 -2.498178795029421
-2.6756756756756754 -2.36637581892689
-2.66966966966967 -2.3902856339348104
-2.6636636636636637 -2.9154289206304553
-2.6576576576576576 -2.750421370413022
-2.6516516516516515 -2.5522726222305825
-2.6456456456456454 -2.3529821075089377
-2.6396396396396398 -2.7833919109932266
-2.6336336336336337 -2.6893313266327787
-2.6276276276276276 -2.959528119829436
-2.6216216216216215 -2.9804836088458226
-2.6156156156156154 -2.371857868897356
-2.6096096096096097 -2.202737601038363
-2.6036036036036037 -2.6252066400777037
-2.5975975975975976 -2.2965377282299904
-2.5915915915915915 -2.483100784077301
-2.5855855855855854 -2.779121511967123
-2.5795795795795797 -2.4711608979270556
-2.5735735735735736 -2.112162603633783
-2.5675675675675675 -2.578315379300553
-2.5615615615615615 -2.0921684648173597
-2.5555555555555554 -3.3414790867824786
-2.5495495495495497 -2.3029787982369827
-2.5435435435435436 -2.5174294230720924
-2.5375375375375375 -2.6272397426772978
-2.5315315315315314 -2.504003298570881
-2.5255255255255253 -3.121796199905793
-2.5195195195195197 -2.5854210858707734
-2.5135135135135136 -2.4063797420599897
-2.5075075075075075 -2.0641392940850527
-2.5015015015015014 -2.656982566983596
-2.4954954954954953 -2.7380435763634514
-2.4894894894894897 -2.6400166025648506
-2.4834834834834836 -2.208862848172861
-2.4774774774774775 -2.378852144579572
-2.4714714714714714 -2.630399532601583
-2.4654654654654653 -2.3114852355314586
-2.4594594594594597 -2.4303361946550477
-2.4534534534534536 -2.1628599562935866
-2.4474474474474475 -2.658063375610653
-2.4414414414414414 -2.539740085420772
-2.4354354354354353 -2.5530678813750827
-2.4294294294294296 -2.868483913869065
-2.4234234234234235 -2.3345873403040507
-2.4174174174174174 -2.3391008357634506
-2.4114114114114114 -2.4098773744186732
-2.4054054054054053 -2.4757815454179495
-2.3993993993993996 -2.824010622014524
-2.3933933933933935 -2.5195869902230013
-2.3873873873873874 -2.4902017423454184
-2.3813813813813813 -2.622064562147867
-2.3753753753753752 -2.423761088875178
-2.3693693693693696 -2.248154112325008
-2.3633633633633635 -1.7975075930002045
-2.3573573573573574 -2.3049840135078057
-2.3513513513513513 -2.274086234134522
-2.3453453453453452 -2.3676791200751954
-2.3393393393393396 -2.914970703929052
-2.3333333333333335 -2.3412874959680985
-2.3273273273273274 -2.3092582643450195
-2.3213213213213213 -1.5823486875757355
-2.315315315315315 -2.373023604749652
-2.3093093093093096 -2.218845106609226
-2.3033033033033035 -2.3137168342148766
-2.2972972972972974 -2.647900708583157
-2.2912912912912913 -1.9484444469367852
-2.285285285285285 -2.059705375479253
-2.2792792792792795 -2.0419696951663653
-2.2732732732732734 -2.5460895097116953
-2.2672672672672673 -1.8464289739864377
-2.2612612612612613 -2.6818165800989453
-2.255255255255255 -2.0791981271151743
-2.2492492492492495 -1.592112561506256
-2.243243243243243 -2.5404041407824494
-2.2372372372372373 -2.407126556118069
-2.2312312312312312 -2.201335821704939
-2.225225225225225 -2.376267921460085
-2.2192192192192195 -2.6844182485390595
-2.213213213213213 -2.1926443207714046
-2.2072072072072073 -2.5258983213250388
-2.201201201201201 -2.0591234720106466
-2.195195195195195 -2.471022465465336
-2.189189189189189 -1.7242088676839273
-2.183183183183183 -2.418159170884054
-2.1771771771771773 -2.27379563203888
-2.171171171171171 -1.9271160059602703
-2.165165165165165 -2.5344244600953516
-2.159159159159159 -2.0909211787779203
-2.153153153153153 -1.7610103268684245
-2.1471471471471473 -2.6293921175155157
-2.141141141141141 -2.08575098358145
-2.135135135135135 -2.057170296860608
-2.129129129129129 -1.8945822675959358
-2.123123123123123 -2.4942083363865475
-2.1171171171171173 -2.5132541010424
-2.111111111111111 -1.9545286414260419
-2.105105105105105 -2.016009703135149
-2.099099099099099 -2.023951243995336
-2.093093093093093 -1.989158630244
-2.0870870870870872 -2.2910945035606343
-2.081081081081081 -2.0114049719327802
-2.075075075075075 -1.9871533330854707
-2.069069069069069 -2.283374494476979
-2.063063063063063 -1.503330709719636
-2.057057057057057 -1.914907180783521
-2.051051051051051 -2.408442100211846
-2.045045045045045 -1.8480789624548961
-2.039039039039039 -2.3314435401072355
-2.033033033033033 -1.7969076519102973
-2.027027027027027 -1.679448353324806
-2.021021021021021 -2.2672257165265344
-2.015015015015015 -1.7260021762417184
-2.009009009009009 -1.8851747309280595
-2.003003003003003 -1.7563849550046557
-1.996996996996997 -1.4279591022008127
-1.990990990990991 -2.064607425791852
-1.984984984984985 -2.2111058342922316
-1.978978978978979 -2.245833307866636
-1.972972972972973 -2.2177160584626043
-1.966966966966967 -1.990097479791198
-1.960960960960961 -1.8586153685159679
-1.954954954954955 -1.8719477151559492
-1.9489489489489489 -1.7007939742381417
-1.942942942942943 -1.939042375379571
-1.936936936936937 -1.5008767137897419
-1.930930930930931 -2.010327980902318
-1.924924924924925 -1.1088741749480393
-1.9189189189189189 -1.7312187145894171
-1.912912912912913 -2.170060179837798
-1.906906906906907 -2.2281746563252405
-1.9009009009009008 -1.7561591763279452
-1.894894894894895 -1.9619337304926503
-1.8888888888888888 -1.6746887406612612
-1.882882882882883 -1.7409115955108194
-1.8768768768768769 -1.8987255506739387
-1.8708708708708708 -2.124908986291392
-1.864864864864865 -2.3193190322706245
-1.8588588588588588 -1.992813344478965
-1.852852852852853 -1.5959332145558114
-1.8468468468468469 -1.7826187236077857
-1.8408408408408408 -2.214562474454437
-1.834834834834835 -1.7828805570794803
-1.8288288288288288 -1.7132336149101777
-1.822822822822823 -2.0879800536831628
-1.8168168168168168 -1.7706992850331584
-1.8108108108108107 -1.7933481952770107
-1.8048048048048049 -2.147695894153992
-1.7987987987987988 -1.6914625906943137
-1.792792792792793 -1.6245574348823226
-1.7867867867867868 -1.4618714138342037
-1.7807807807807807 -1.4646401651703098
-1.7747747747747749 -2.188075585161902
-1.7687687687687688 -2.0501162807433055
-1.7627627627627627 -1.6082521826001648
-1.7567567567567568 -1.6026209714830941
-1.7507507507507507 -1.5962364448589363
-1.7447447447447448 -0.5889252975483286
-1.7387387387387387 -1.5674715855307886
-1.7327327327327327 -1.392063040678553
-1.7267267267267268 -1.440526197678766
-1.7207207207207207 -1.5253033453289813
-1.7147147147147148 -1.8092954881068184
-1.7087087087087087 -1.4810179425607286
-1.7027027027027026 -1.9345502670639743
-1.6966966966966968 -1.7677422787186994
-1.6906906906906907 -1.8362997550394218
-1.6846846846846848 -1.660122442868788
-1.6786786786786787 -0.9842811086766261
-1.6726726726726726 -2.232852230450197
-1.6666666666666667 -1.4607886095543128
-1.6606606606606606 -2.144475422017556
-1.6546546546546548 -1.796234214391485
-1.6486486486486487 -1.3219634695584388
-1.6426426426426426 -1.6233586369140038
